ticket_id,cliente_id,fecha_creacion,tiempo_resolucion_horas,csat_score
TCK-10308,CLI-1078,2026-04-16,0.8,5
TCK-10309,CLI-1078,2026-01-12,3.6,5
TCK-10310,CLI-1078,2026-02-08,1.5,4
TCK-10311,CLI-1078,2026-03-03,0.5,3
TCK-10312,CLI-1078,2026-02-01,2.4,4
TCK-10313,CLI-1078,2026-01-14,0.5,4
TCK-10314,CLI-1078,2026-04-19,6.5,5
TCK-10315,CLI-1078,2026-03-21,0.8,5
TCK-10316,CLI-1079,2026-01-11,87.0,1
TCK-10317,CLI-1079,2026-04-24,42.5,1
TCK-10318,CLI-1079,2026-05-05,80.0,3
TCK-10319,CLI-1079,2026-02-10,81.2,3
TCK-10320,CLI-1079,2026-05-30,58.7,2
TCK-10321,CLI-1079,2026-04-16,73.5,2
TCK-10322,CLI-1079,2026-05-15,74.3,2
TCK-10323,CLI-1079,2026-02-11,66.4,1
TCK-10324,CLI-1079,2026-02-15,83.8,1
TCK-10325,CLI-1079,2026-05-24,78.3,1
TCK-10326,CLI-1079,2026-05-09,58.2,1
TCK-10327,CLI-1079,2026-03-26,66.2,1
TCK-10328,CLI-1080,2026-03-20,7.2,3
TCK-10329,CLI-1080,2026-02-09,15.7,3
TCK-10330,CLI-1080,2026-04-27,5.3,3
TCK-10331,CLI-1080,2026-02-22,4.0,4
TCK-10332,CLI-1080,2026-03-10,0.5,5
TCK-10333,CLI-1080,2026-03-08,2.8,4
TCK-10334,CLI-1081,2026-05-31,1.8,5
TCK-10335,CLI-1081,2026-05-05,1.0,5
TCK-10336,CLI-1081,2026-05-28,13.4,5
TCK-10337,CLI-1081,2026-02-08,2.2,5
TCK-10338,CLI-1081,2026-04-06,1.1,5
TCK-10339,CLI-1081,2026-01-30,3.7,4
TCK-10340,CLI-1081,2026-05-03,9.3,4
TCK-10341,CLI-1082,2026-02-19,5.2,4
TCK-10342,CLI-1082,2026-04-16,7.1,5
TCK-10343,CLI-1082,2026-04-15,7.7,3
TCK-10344,CLI-1082,2026-03-24,3.7,5
TCK-10345,CLI-1082,2026-03-12,1.9,4
TCK-10346,CLI-1082,2026-04-25,6.3,4
TCK-10347,CLI-1083,2026-04-04,47.3,2
TCK-10348,CLI-1083,2026-05-11,73.1,1
TCK-10349,CLI-1083,2026-04-29,121.2,1
TCK-10350,CLI-1083,2026-05-24,93.2,1
TCK-10351,CLI-1083,2026-03-04,128.1,1
TCK-10352,CLI-1083,2026-05-04,72.9,1
TCK-10353,CLI-1083,2026-01-18,44.5,1
TCK-10354,CLI-1083,2026-01-16,76.1,1
TCK-10355,CLI-1083,2026-03-24,82.2,1
TCK-10356,CLI-1083,2026-02-18,39.6,2
TCK-10357,CLI-1083,2026-05-31,111.2,1
TCK-10358,CLI-1083,2026-02-06,53.0,1
TCK-10359,CLI-1083,2026-04-01,38.8,1
TCK-10360,CLI-1084,2026-01-15,33.4,3
TCK-10361,CLI-1084,2026-04-21,53.5,1
TCK-10362,CLI-1084,2026-05-07,94.7,1
TCK-10363,CLI-1084,2026-04-28,41.9,1
TCK-10364,CLI-1084,2026-01-31,101.8,2
TCK-10365,CLI-1084,2026-05-23,60.1,2
TCK-10366,CLI-1084,2026-03-24,70.8,2
TCK-10367,CLI-1084,2026-02-19,71.7,2
TCK-10368,CLI-1084,2026-04-13,108.5,1
TCK-10369,CLI-1084,2026-01-01,115.4,2
TCK-10370,CLI-1084,2026-01-28,50.4,1
TCK-10371,CLI-1084,2026-05-02,49.5,1
TCK-10372,CLI-1084,2026-03-16,70.6,3
TCK-10373,CLI-1085,2026-02-27,1.7,5
TCK-10374,CLI-1085,2026-01-06,1.4,5
TCK-10375,CLI-1085,2026-03-07,2.0,3
TCK-10376,CLI-1085,2026-01-16,3.7,5
TCK-10377,CLI-1085,2026-02-10,0.5,5
TCK-10378,CLI-1086,2026-03-31,8.7,5
TCK-10379,CLI-1086,2026-04-07,0.9,4
TCK-10380,CLI-1086,2026-01-16,11.8,3
TCK-10381,CLI-1086,2026-01-12,0.6,5
TCK-10382,CLI-1087,2026-03-17,165.7,2
TCK-10383,CLI-1087,2026-01-31,32.8,2
TCK-10384,CLI-1087,2026-02-21,58.3,2
TCK-10385,CLI-1087,2026-01-26,60.4,1
TCK-10386,CLI-1087,2026-04-15,67.9,1
TCK-10387,CLI-1087,2026-04-12,60.4,1
TCK-10388,CLI-1087,2026-05-07,29.7,1
TCK-10389,CLI-1087,2026-04-30,189.1,1
TCK-10390,CLI-1087,2026-04-01,91.1,1
TCK-10391,CLI-1087,2026-02-07,52.2,2
TCK-10392,CLI-1087,2026-05-03,103.6,2
TCK-10393,CLI-1087,2026-01-01,83.3,1
TCK-10394,CLI-1087,2026-04-23,77.3,1
TCK-10395,CLI-1087,2026-01-29,54.7,2
TCK-10396,CLI-1087,2026-02-09,63.8,1
TCK-10397,CLI-1087,2026-04-25,55.4,2
TCK-10398,CLI-1088,2026-05-28,1.2,5
TCK-10399,CLI-1088,2026-04-30,11.7,5
TCK-10400,CLI-1088,2026-01-27,3.6,5
TCK-10401,CLI-1088,2026-04-23,9.1,5
TCK-10402,CLI-1088,2026-04-21,14.0,5
TCK-10403,CLI-1088,2026-02-24,1.1,4
TCK-10404,CLI-1088,2026-03-25,1.5,4
TCK-10405,CLI-1088,2026-01-03,1.4,5
TCK-10406,CLI-1089,2026-04-16,1.3,4
TCK-10407,CLI-1089,2026-03-17,3.3,5
TCK-10408,CLI-1089,2026-02-15,0.9,4
TCK-10409,CLI-1089,2026-04-28,4.9,3
TCK-10410,CLI-1089,2026-02-10,12.0,4
TCK-10411,CLI-1089,2026-05-26,2.9,3
TCK-10412,CLI-1090,2026-01-07,25.5,2
TCK-10413,CLI-1090,2026-03-17,22.4,1
TCK-10414,CLI-1090,2026-02-23,41.3,2
TCK-10415,CLI-1090,2026-05-12,63.3,2
TCK-10416,CLI-1090,2026-05-21,79.0,3
TCK-10417,CLI-1090,2026-01-26,91.1,3
TCK-10418,CLI-1090,2026-05-05,15.4,1
TCK-10419,CLI-1090,2026-04-15,86.2,2
TCK-10420,CLI-1090,2026-04-29,100.4,3
TCK-10421,CLI-1090,2026-04-12,96.8,1
TCK-10422,CLI-1090,2026-02-04,61.5,1
TCK-10423,CLI-1090,2026-02-12,81.4,2
TCK-10424,CLI-1090,2026-04-23,91.2,2
TCK-10425,CLI-1090,2026-01-09,29.6,1
TCK-10426,CLI-1090,2026-02-06,112.9,1
TCK-10427,CLI-1090,2026-03-31,47.2,3
TCK-10428,CLI-1090,2026-03-21,62.8,1
TCK-10429,CLI-1090,2026-03-05,135.8,1
TCK-10430,CLI-1090,2026-01-19,69.8,1
TCK-10431,CLI-1091,2026-04-12,2.6,4
TCK-10432,CLI-1091,2026-03-01,38.5,4
TCK-10433,CLI-1091,2026-05-28,8.6,3
TCK-10434,CLI-1091,2026-01-18,16.6,4
TCK-10435,CLI-1091,2026-03-23,0.8,4
TCK-10436,CLI-1092,2026-05-11,5.4,5
TCK-10437,CLI-1092,2026-03-21,0.5,4
TCK-10438,CLI-1092,2026-04-18,29.1,3
TCK-10439,CLI-1092,2026-03-11,3.2,5
TCK-10440,CLI-1093,2026-05-04,1.9,5
TCK-10441,CLI-1093,2026-02-02,0.5,5
TCK-10442,CLI-1093,2026-03-27,3.6,5
TCK-10443,CLI-1093,2026-04-18,14.0,5
TCK-10444,CLI-1093,2026-01-14,3.6,5
TCK-10445,CLI-1093,2026-03-14,6.0,5
TCK-10446,CLI-1093,2026-04-09,6.4,5
TCK-10447,CLI-1093,2026-04-30,0.5,3
TCK-10448,CLI-1093,2026-05-12,15.6,4
TCK-10449,CLI-1093,2026-02-10,0.9,4
TCK-10450,CLI-1093,2026-01-12,6.7,3
TCK-10451,CLI-1093,2026-02-22,5.4,5
TCK-10452,CLI-1094,2026-04-22,57.3,1
TCK-10453,CLI-1094,2026-01-06,52.2,3
TCK-10454,CLI-1094,2026-04-11,77.6,2
TCK-10455,CLI-1094,2026-01-28,79.8,2
TCK-10456,CLI-1094,2026-03-23,69.4,1
TCK-10457,CLI-1094,2026-03-31,72.4,2
TCK-10458,CLI-1094,2026-01-09,39.9,3
TCK-10459,CLI-1094,2026-02-17,88.2,1
TCK-10460,CLI-1094,2026-04-11,86.1,2
TCK-10461,CLI-1094,2026-01-17,73.0,3
TCK-10462,CLI-1094,2026-03-02,58.9,1
TCK-10463,CLI-1095,2026-03-07,97.7,1
TCK-10464,CLI-1095,2026-01-08,94.9,1
TCK-10465,CLI-1095,2026-05-01,112.5,2
TCK-10466,CLI-1095,2026-02-27,42.1,1
TCK-10467,CLI-1095,2026-01-24,170.5,2
TCK-10468,CLI-1095,2026-02-04,27.0,1
TCK-10469,CLI-1095,2026-02-09,55.9,2
TCK-10470,CLI-1095,2026-01-15,61.2,3
TCK-10471,CLI-1095,2026-04-21,44.0,1
TCK-10472,CLI-1095,2026-04-09,106.0,1
TCK-10473,CLI-1095,2026-04-23,39.7,2
TCK-10474,CLI-1095,2026-04-22,46.7,1
TCK-10475,CLI-1095,2026-04-14,60.4,1
TCK-10476,CLI-1095,2026-03-24,67.7,1
TCK-10477,CLI-1096,2026-03-15,3.4,4
TCK-10478,CLI-1096,2026-01-02,0.5,4
TCK-10479,CLI-1096,2026-03-25,15.6,3
TCK-10480,CLI-1096,2026-03-01,4.1,5
TCK-10481,CLI-1096,2026-02-15,0.5,3
TCK-10482,CLI-1096,2026-03-13,12.0,5
TCK-10483,CLI-1096,2026-02-10,3.9,5
TCK-10484,CLI-1096,2026-01-30,18.4,3
TCK-10485,CLI-1096,2026-04-16,1.6,4
TCK-10486,CLI-1097,2026-05-25,2.4,5
TCK-10487,CLI-1097,2026-03-13,7.6,5
TCK-10488,CLI-1097,2026-02-26,1.3,4
TCK-10489,CLI-1097,2026-03-27,5.4,5
TCK-10490,CLI-1097,2026-02-27,1.1,5
TCK-10491,CLI-1097,2026-02-12,2.4,5
TCK-10492,CLI-1097,2026-05-09,2.3,4
TCK-10493,CLI-1097,2026-04-22,1.1,5
TCK-10494,CLI-1097,2026-01-19,9.8,4
TCK-10495,CLI-1097,2026-04-30,1.4,4
TCK-10496,CLI-1098,2026-05-21,2.3,3
TCK-10497,CLI-1098,2026-01-04,4.1,5
TCK-10498,CLI-1098,2026-04-04,1.1,4
TCK-10499,CLI-1098,2026-05-22,13.1,5
TCK-10500,CLI-1098,2026-01-18,8.0,3
TCK-10501,CLI-1098,2026-03-03,0.9,4
TCK-10502,CLI-1099,2026-05-13,64.5,1
TCK-10503,CLI-1099,2026-01-09,64.6,1
TCK-10504,CLI-1099,2026-03-27,53.3,1
TCK-10505,CLI-1099,2026-04-26,65.4,1
TCK-10506,CLI-1099,2026-02-27,63.0,3
TCK-10507,CLI-1099,2026-02-17,83.0,1
TCK-10508,CLI-1099,2026-01-30,96.0,1
TCK-10509,CLI-1099,2026-02-27,44.8,2
TCK-10510,CLI-1099,2026-04-07,39.5,1
TCK-10511,CLI-1099,2026-04-24,42.4,1
TCK-10512,CLI-1099,2026-05-23,47.6,1
TCK-10513,CLI-1099,2026-05-24,75.8,2
TCK-10514,CLI-1099,2026-04-09,120.5,2
TCK-10515,CLI-1099,2026-03-17,45.7,2
TCK-10516,CLI-1100,2026-04-02,6.7,3
TCK-10517,CLI-1100,2026-03-27,13.3,5
TCK-10518,CLI-1100,2026-04-06,19.6,4
TCK-10519,CLI-1100,2026-02-04,3.9,5
TCK-10520,CLI-1100,2026-04-15,4.1,4
TCK-10521,CLI-1100,2026-01-29,21.7,5
TCK-10522,CLI-1100,2026-03-22,4.7,5
TCK-10523,CLI-1100,2026-01-31,6.3,5
TCK-10524,CLI-1100,2026-01-08,6.1,5
TCK-10525,CLI-1100,2026-04-23,19.1,5
TCK-10526,CLI-1100,2026-01-03,0.7,5
TCK-10527,CLI-1100,2026-03-31,5.0,4
TCK-10528,CLI-1100,2026-04-04,3.2,5
TCK-10529,CLI-1100,2026-05-08,1.5,4
TCK-10530,CLI-1100,2026-01-03,11.9,3
TCK-10531,CLI-1100,2026-04-04,10.6,4
TCK-10532,CLI-1101,2026-02-10,4.0,4
TCK-10533,CLI-1101,2026-04-06,3.8,5
TCK-10534,CLI-1101,2026-01-10,5.0,5
TCK-10535,CLI-1101,2026-05-24,5.6,5
TCK-10536,CLI-1101,2026-04-13,3.0,4
TCK-10537,CLI-1101,2026-05-17,6.0,5
TCK-10538,CLI-1101,2026-05-07,2.8,3
TCK-10539,CLI-1101,2026-03-10,3.9,5
TCK-10540,CLI-1101,2026-03-16,3.3,4
TCK-10541,CLI-1101,2026-01-24,11.3,4
TCK-10542,CLI-1101,2026-02-02,8.0,5
TCK-10543,CLI-1101,2026-02-18,7.7,5
TCK-10544,CLI-1102,2026-03-29,5.9,5
TCK-10545,CLI-1102,2026-05-31,2.2,4
TCK-10546,CLI-1102,2026-05-30,6.3,4
TCK-10547,CLI-1102,2026-05-20,9.9,5
TCK-10548,CLI-1102,2026-05-31,11.1,5
TCK-10549,CLI-1102,2026-04-22,2.1,5
TCK-10550,CLI-1102,2026-02-14,2.6,3
TCK-10551,CLI-1102,2026-03-23,2.6,4
TCK-10552,CLI-1102,2026-05-24,1.0,5
TCK-10553,CLI-1102,2026-04-12,1.7,5
TCK-10554,CLI-1102,2026-02-08,0.5,3
TCK-10555,CLI-1103,2026-04-13,11.5,5
TCK-10556,CLI-1103,2026-03-05,4.6,5
TCK-10557,CLI-1103,2026-03-22,2.8,5
TCK-10558,CLI-1103,2026-04-21,10.7,5
TCK-10559,CLI-1103,2026-01-07,3.7,5
TCK-10560,CLI-1103,2026-01-09,1.2,5
TCK-10561,CLI-1104,2026-04-09,23.3,5
TCK-10562,CLI-1104,2026-02-17,17.4,3
TCK-10563,CLI-1104,2026-03-27,5.9,5
TCK-10564,CLI-1104,2026-03-30,0.5,3
TCK-10565,CLI-1104,2026-01-17,7.2,5
TCK-10566,CLI-1104,2026-04-04,12.0,5
TCK-10567,CLI-1104,2026-01-23,1.4,5
TCK-10568,CLI-1104,2026-05-04,1.6,5
TCK-10569,CLI-1104,2026-05-31,3.8,3
TCK-10570,CLI-1105,2026-04-25,3.7,4
TCK-10571,CLI-1105,2026-04-03,3.4,5
TCK-10572,CLI-1105,2026-01-20,1.2,3
TCK-10573,CLI-1105,2026-05-30,0.8,5
TCK-10574,CLI-1105,2026-02-21,2.7,5
TCK-10575,CLI-1105,2026-05-02,0.5,3
TCK-10576,CLI-1105,2026-05-14,4.2,5
TCK-10577,CLI-1105,2026-03-06,7.8,5
TCK-10578,CLI-1106,2026-05-31,9.8,3
TCK-10579,CLI-1106,2026-03-27,4.4,5
TCK-10580,CLI-1106,2026-02-25,2.3,3
TCK-10581,CLI-1106,2026-01-18,0.7,5
TCK-10582,CLI-1106,2026-02-14,0.6,5
TCK-10583,CLI-1106,2026-04-27,23.2,5
TCK-10584,CLI-1106,2026-02-20,0.5,5
TCK-10585,CLI-1106,2026-03-10,9.0,5
TCK-10586,CLI-1106,2026-03-06,6.5,4
TCK-10587,CLI-1107,2026-03-27,5.1,3
TCK-10588,CLI-1107,2026-05-16,8.7,5
TCK-10589,CLI-1107,2026-01-06,0.5,5
TCK-10590,CLI-1107,2026-01-17,8.2,5
TCK-10591,CLI-1107,2026-05-07,0.5,3
TCK-10592,CLI-1107,2026-04-19,7.5,4
TCK-10593,CLI-1107,2026-02-10,4.5,5
TCK-10594,CLI-1108,2026-01-29,9.3,4
TCK-10595,CLI-1108,2026-02-20,0.7,5
TCK-10596,CLI-1108,2026-03-10,5.1,4
TCK-10597,CLI-1108,2026-04-17,0.8,4
TCK-10598,CLI-1108,2026-01-23,0.5,4
TCK-10599,CLI-1108,2026-04-12,16.6,4
TCK-10600,CLI-1109,2026-03-12,2.5,5
TCK-10601,CLI-1109,2026-04-07,3.1,3
TCK-10602,CLI-1109,2026-01-20,7.8,5
TCK-10603,CLI-1109,2026-03-23,14.2,4
TCK-10604,CLI-1109,2026-02-08,2.8,4
TCK-10605,CLI-1109,2026-04-21,0.5,3
TCK-10606,CLI-1110,2026-03-27,0.5,4
TCK-10607,CLI-1110,2026-03-05,0.5,4
TCK-10608,CLI-1110,2026-02-08,1.2,3
TCK-10609,CLI-1110,2026-02-06,3.7,5
TCK-10610,CLI-1110,2026-02-02,8.1,4
TCK-10611,CLI-1110,2026-03-08,7.6,5
TCK-10612,CLI-1110,2026-04-26,9.0,4
TCK-10613,CLI-1110,2026-01-11,1.6,5
TCK-10614,CLI-1111,2026-05-11,2.1,3
TCK-10615,CLI-1111,2026-01-25,0.5,4
TCK-10616,CLI-1111,2026-01-01,4.2,5
TCK-10617,CLI-1111,2026-01-28,0.5,5
TCK-10618,CLI-1111,2026-03-11,2.7,5
TCK-10619,CLI-1111,2026-05-16,1.0,4
TCK-10620,CLI-1111,2026-01-28,0.5,5
TCK-10621,CLI-1112,2026-02-12,4.0,5
TCK-10622,CLI-1112,2026-05-30,0.5,5
TCK-10623,CLI-1112,2026-04-24,7.5,3
TCK-10624,CLI-1112,2026-01-19,8.4,5
TCK-10625,CLI-1112,2026-05-23,4.3,5
TCK-10626,CLI-1112,2026-05-18,0.8,5
TCK-10627,CLI-1113,2026-03-11,2.9,5
TCK-10628,CLI-1113,2026-01-12,3.1,3
TCK-10629,CLI-1113,2026-05-23,5.3,5
TCK-10630,CLI-1113,2026-03-06,3.7,5
TCK-10631,CLI-1113,2026-03-05,7.5,4
TCK-10632,CLI-1113,2026-04-25,1.4,5
TCK-10633,CLI-1113,2026-03-19,8.8,5
TCK-10634,CLI-1113,2026-05-22,8.7,3
TCK-10635,CLI-1114,2026-01-31,25.0,4
TCK-10636,CLI-1114,2026-02-04,2.5,5
TCK-10637,CLI-1114,2026-04-13,1.1,5
TCK-10638,CLI-1114,2026-05-12,5.0,4
TCK-10639,CLI-1114,2026-01-29,3.0,4
TCK-10640,CLI-1114,2026-05-05,0.7,4
TCK-10641,CLI-1115,2026-03-05,6.2,3
TCK-10642,CLI-1115,2026-01-03,1.6,3
TCK-10643,CLI-1115,2026-01-04,6.5,5
TCK-10644,CLI-1115,2026-05-14,1.0,5
TCK-10645,CLI-1115,2026-01-05,6.0,3
TCK-10646,CLI-1116,2026-03-24,14.9,4
TCK-10647,CLI-1116,2026-05-12,5.0,5
TCK-10648,CLI-1116,2026-05-19,1.3,5
TCK-10649,CLI-1116,2026-01-04,3.9,5
TCK-10650,CLI-1116,2026-03-26,0.5,5
TCK-10651,CLI-1116,2026-05-11,14.4,4
TCK-10652,CLI-1116,2026-01-11,1.6,4
TCK-10653,CLI-1116,2026-05-20,16.8,4
TCK-10654,CLI-1117,2026-01-31,1.1,5
TCK-10655,CLI-1117,2026-03-10,11.1,4
TCK-10656,CLI-1117,2026-01-05,0.5,5
TCK-10657,CLI-1117,2026-02-19,21.1,4
TCK-10658,CLI-1117,2026-02-25,0.5,5
TCK-10659,CLI-1117,2026-03-14,2.4,3
TCK-10660,CLI-1117,2026-01-07,10.4,5
TCK-10661,CLI-1117,2026-03-29,0.8,5
TCK-10662,CLI-1117,2026-01-09,4.3,5
TCK-10663,CLI-1117,2026-05-22,4.4,5
TCK-10664,CLI-1118,2026-01-29,3.3,4
TCK-10665,CLI-1118,2026-01-13,3.9,4
TCK-10666,CLI-1119,2026-03-28,4.5,4
TCK-10667,CLI-1119,2026-04-07,6.2,3
TCK-10668,CLI-1119,2026-02-26,7.0,4
TCK-10669,CLI-1119,2026-03-29,5.6,4
TCK-10670,CLI-1120,2026-05-13,6.0,5
TCK-10671,CLI-1120,2026-04-21,17.9,5
TCK-10672,CLI-1120,2026-01-10,3.3,5
TCK-10673,CLI-1120,2026-02-17,0.8,4
TCK-10674,CLI-1120,2026-01-28,4.1,4
TCK-10675,CLI-1120,2026-03-02,1.2,3
TCK-10676,CLI-1120,2026-01-18,0.5,5
TCK-10677,CLI-1120,2026-01-25,0.5,5
TCK-10678,CLI-1120,2026-04-16,0.5,4
TCK-10679,CLI-1121,2026-04-17,8.0,5
TCK-10680,CLI-1121,2026-05-26,4.0,4
TCK-10681,CLI-1121,2026-03-19,14.9,5
TCK-10682,CLI-1121,2026-04-18,5.3,5
TCK-10683,CLI-1121,2026-01-06,6.7,5
TCK-10684,CLI-1121,2026-02-05,7.8,5
TCK-10685,CLI-1121,2026-01-20,2.6,4
TCK-10686,CLI-1121,2026-02-11,2.5,5
TCK-10687,CLI-1121,2026-03-16,3.9,5
TCK-10688,CLI-1121,2026-04-21,1.3,5
TCK-10689,CLI-1122,2026-04-25,7.9,4
TCK-10690,CLI-1122,2026-04-19,1.0,4
TCK-10691,CLI-1122,2026-03-08,5.0,4
TCK-10692,CLI-1122,2026-02-06,4.1,4
TCK-10693,CLI-1122,2026-05-10,2.5,4
TCK-10694,CLI-1122,2026-01-30,1.9,4
TCK-10695,CLI-1122,2026-02-08,1.4,3
TCK-10696,CLI-1122,2026-03-30,2.8,4
TCK-10697,CLI-1122,2026-05-25,16.2,5
TCK-10698,CLI-1123,2026-05-15,11.5,5
TCK-10699,CLI-1123,2026-02-18,1.4,3
TCK-10700,CLI-1123,2026-04-12,6.3,4
TCK-10701,CLI-1123,2026-02-10,3.7,3
TCK-10702,CLI-1123,2026-01-14,4.2,3
TCK-10703,CLI-1123,2026-04-28,3.8,5
TCK-10704,CLI-1123,2026-03-10,4.3,5
TCK-10705,CLI-1123,2026-05-11,4.0,5
TCK-10706,CLI-1123,2026-05-24,2.3,4
TCK-10707,CLI-1123,2026-03-09,2.0,3
TCK-10708,CLI-1124,2026-05-30,5.7,4
TCK-10709,CLI-1124,2026-03-24,0.9,4
TCK-10710,CLI-1124,2026-01-20,0.5,5
TCK-10711,CLI-1124,2026-02-14,1.6,5
TCK-10712,CLI-1124,2026-04-10,5.3,5
TCK-10713,CLI-1124,2026-01-02,10.7,4
TCK-10714,CLI-1124,2026-05-29,1.0,5
TCK-10715,CLI-1124,2026-02-08,27.4,4
TCK-10716,CLI-1124,2026-01-01,6.8,3
TCK-10717,CLI-1124,2026-03-04,0.5,5
TCK-10718,CLI-1125,2026-02-27,19.0,4
TCK-10719,CLI-1125,2026-01-21,6.3,5
TCK-10720,CLI-1125,2026-03-08,0.5,5
TCK-10721,CLI-1125,2026-04-21,1.8,4
TCK-10722,CLI-1125,2026-04-05,0.5,4
TCK-10723,CLI-1125,2026-04-17,4.8,4
TCK-10724,CLI-1125,2026-04-01,3.1,5
TCK-10725,CLI-1125,2026-05-07,15.5,5
TCK-10726,CLI-1125,2026-01-31,1.1,4
TCK-10727,CLI-1126,2026-04-18,2.5,3
TCK-10728,CLI-1126,2026-04-11,10.8,3
TCK-10729,CLI-1126,2026-04-01,0.6,3
TCK-10730,CLI-1126,2026-05-06,0.5,3
TCK-10731,CLI-1126,2026-05-12,5.7,5
TCK-10732,CLI-1126,2026-01-25,8.0,5
TCK-10733,CLI-1126,2026-02-24,7.7,4
TCK-10734,CLI-1126,2026-01-06,11.8,4
TCK-10735,CLI-1126,2026-03-15,0.5,5
TCK-10736,CLI-1126,2026-05-28,8.9,4
TCK-10737,CLI-1126,2026-03-30,1.9,5
TCK-10738,CLI-1126,2026-01-15,4.3,5
TCK-10739,CLI-1126,2026-03-19,3.2,5
TCK-10740,CLI-1127,2026-03-02,0.7,5
TCK-10741,CLI-1127,2026-05-09,2.0,4
TCK-10742,CLI-1127,2026-05-26,4.0,5
TCK-10743,CLI-1127,2026-04-12,0.8,5
TCK-10744,CLI-1127,2026-03-16,2.2,5
TCK-10745,CLI-1127,2026-01-26,5.4,3
TCK-10746,CLI-1127,2026-04-12,1.8,3
TCK-10747,CLI-1127,2026-03-11,7.4,4
TCK-10748,CLI-1128,2026-04-01,3.6,5
TCK-10749,CLI-1128,2026-01-11,3.6,4
TCK-10750,CLI-1128,2026-05-16,2.5,4
TCK-10751,CLI-1128,2026-04-09,0.5,4
TCK-10752,CLI-1129,2026-02-06,35.6,1
TCK-10753,CLI-1129,2026-05-25,45.4,1
TCK-10754,CLI-1129,2026-03-24,76.3,1
TCK-10755,CLI-1129,2026-02-18,115.4,1
TCK-10756,CLI-1129,2026-02-03,52.4,2
TCK-10757,CLI-1129,2026-02-02,104.8,2
TCK-10758,CLI-1129,2026-02-27,93.8,2
TCK-10759,CLI-1129,2026-01-06,121.5,1
TCK-10760,CLI-1129,2026-05-01,57.5,2
TCK-10761,CLI-1129,2026-02-07,55.5,2
TCK-10762,CLI-1129,2026-03-11,76.1,1
TCK-10763,CLI-1129,2026-05-22,32.2,3
TCK-10764,CLI-1129,2026-05-06,75.2,1
TCK-10765,CLI-1129,2026-04-09,39.4,1
TCK-10766,CLI-1129,2026-03-07,45.9,2
TCK-10767,CLI-1129,2026-01-25,42.6,1
TCK-10768,CLI-1129,2026-02-17,91.0,2
TCK-10769,CLI-1129,2026-04-16,90.3,2
TCK-10770,CLI-1130,2026-01-26,82.0,1
TCK-10771,CLI-1130,2026-02-25,99.3,2
TCK-10772,CLI-1130,2026-05-26,117.8,1
TCK-10773,CLI-1130,2026-04-04,71.6,1
TCK-10774,CLI-1130,2026-04-03,55.5,2
TCK-10775,CLI-1130,2026-05-06,151.4,2
TCK-10776,CLI-1130,2026-03-06,34.0,3
TCK-10777,CLI-1130,2026-03-24,102.5,2
TCK-10778,CLI-1130,2026-05-20,69.3,2
TCK-10779,CLI-1130,2026-04-12,53.6,1
TCK-10780,CLI-1130,2026-01-31,67.5,1
TCK-10781,CLI-1130,2026-05-10,68.0,1
TCK-10782,CLI-1130,2026-01-04,66.7,2
TCK-10783,CLI-1130,2026-03-24,90.2,1
TCK-10784,CLI-1130,2026-05-10,18.6,1
TCK-10785,CLI-1130,2026-02-21,128.8,3
TCK-10786,CLI-1131,2026-05-28,3.6,5
TCK-10787,CLI-1131,2026-03-04,3.7,5
TCK-10788,CLI-1131,2026-03-21,2.5,4
TCK-10789,CLI-1131,2026-01-10,5.4,5
TCK-10790,CLI-1131,2026-05-13,2.9,3
TCK-10791,CLI-1131,2026-02-26,1.5,5
TCK-10792,CLI-1131,2026-04-05,13.1,5
TCK-10793,CLI-1131,2026-03-11,1.0,3
TCK-10794,CLI-1131,2026-03-13,14.9,5
TCK-10795,CLI-1131,2026-02-06,2.5,5
TCK-10796,CLI-1131,2026-05-02,12.3,3
TCK-10797,CLI-1131,2026-05-12,5.1,5
TCK-10798,CLI-1131,2026-05-16,9.1,4
TCK-10799,CLI-1132,2026-04-01,1.6,5
TCK-10800,CLI-1132,2026-05-25,9.7,3
TCK-10801,CLI-1132,2026-05-20,3.8,5
TCK-10802,CLI-1132,2026-05-11,5.7,3
TCK-10803,CLI-1132,2026-02-01,1.9,5
TCK-10804,CLI-1133,2026-05-31,2.2,4
TCK-10805,CLI-1133,2026-02-14,2.1,5
TCK-10806,CLI-1133,2026-01-04,0.5,5
TCK-10807,CLI-1133,2026-04-21,1.9,4
TCK-10808,CLI-1133,2026-04-09,2.8,5
TCK-10809,CLI-1133,2026-04-06,0.5,5
TCK-10810,CLI-1133,2026-04-08,6.7,5
TCK-10811,CLI-1133,2026-02-20,1.0,5
TCK-10812,CLI-1134,2026-02-15,7.6,5
TCK-10813,CLI-1134,2026-04-05,0.5,3
TCK-10814,CLI-1134,2026-04-17,17.7,4
TCK-10815,CLI-1134,2026-02-06,7.4,4
TCK-10816,CLI-1134,2026-04-28,3.8,4
TCK-10817,CLI-1134,2026-04-22,8.3,4
TCK-10818,CLI-1134,2026-02-11,6.1,4
TCK-10819,CLI-1134,2026-02-05,8.5,5
TCK-10820,CLI-1134,2026-03-03,2.7,4
TCK-10821,CLI-1135,2026-04-17,68.2,2
TCK-10822,CLI-1135,2026-05-18,74.1,1
TCK-10823,CLI-1135,2026-03-02,66.4,1
TCK-10824,CLI-1135,2026-01-22,48.3,1
