cliente_id,periodo_reportado,logins_periodo,tiempo_uso_promedio_min,reportes_generados
CLI-1034,2026-W07,8,21.34,4
CLI-1034,2026-W08,6,24.51,6
CLI-1034,2026-W09,7,14.63,5
CLI-1034,2026-W10,4,25.95,3
CLI-1035,2026-W01,5,23.4,3
CLI-1035,2026-W02,8,20.16,7
CLI-1035,2026-W03,11,22.9,6
CLI-1035,2026-W04,9,23.42,9
CLI-1035,2026-W05,7,21.9,4
CLI-1035,2026-W06,10,27.44,8
CLI-1035,2026-W07,11,23.11,8
CLI-1035,2026-W08,6,19.8,4
CLI-1035,2026-W09,5,25.84,4
CLI-1035,2026-W10,6,6.72,4
CLI-1036,2026-W01,12,19.15,7
CLI-1036,2026-W02,6,30.36,6
CLI-1036,2026-W03,5,27.68,5
CLI-1036,2026-W04,6,15.38,5
CLI-1036,2026-W05,11,26.62,10
CLI-1036,2026-W06,9,23.84,6
CLI-1036,2026-W07,9,15.84,9
CLI-1036,2026-W08,8,17.36,8
CLI-1036,2026-W09,5,24.05,3
CLI-1036,2026-W10,10,20.08,10
CLI-1037,2026-W01,7,16.31,6
CLI-1037,2026-W02,8,25.8,5
CLI-1037,2026-W03,9,24.73,5
CLI-1037,2026-W04,6,18.75,5
CLI-1037,2026-W05,9,26.06,7
CLI-1037,2026-W06,7,19.87,5
CLI-1037,2026-W07,10,20.2,9
CLI-1037,2026-W08,9,21.32,9
CLI-1037,2026-W09,5,30.06,3
CLI-1037,2026-W10,8,18.45,5
CLI-1038,2026-W01,5,15.55,4
CLI-1038,2026-W02,7,31.63,5
CLI-1038,2026-W03,6,29.24,4
CLI-1038,2026-W04,7,16.09,6
CLI-1038,2026-W05,7,15.6,6
CLI-1038,2026-W06,6,17.57,6
CLI-1038,2026-W07,4,29.56,3
CLI-1038,2026-W08,8,18.57,6
CLI-1038,2026-W09,8,17.82,8
CLI-1038,2026-W10,2,36.78,1
CLI-1039,2026-W01,8,19.05,5
CLI-1039,2026-W02,4,14.53,3
CLI-1039,2026-W03,11,29.51,9
CLI-1039,2026-W04,9,16.42,7
CLI-1039,2026-W05,11,24.25,9
CLI-1039,2026-W06,9,24.23,8
CLI-1039,2026-W07,4,16.01,3
CLI-1039,2026-W08,6,25.22,6
CLI-1039,2026-W09,5,21.12,5
CLI-1039,2026-W10,7,25.96,5
CLI-1040,2026-W01,9,16.95,8
CLI-1040,2026-W02,10,16.18,7
CLI-1040,2026-W03,10,19.25,8
CLI-1040,2026-W04,8,23.13,5
CLI-1040,2026-W05,8,25.37,5
CLI-1040,2026-W06,8,25.92,8
CLI-1040,2026-W07,8,15.68,5
CLI-1040,2026-W08,8,19.18,7
CLI-1040,2026-W09,5,20.55,3
CLI-1040,2026-W10,8,23.25,6
CLI-1041,2026-W01,10,28.54,8
CLI-1041,2026-W02,8,24.59,7
CLI-1041,2026-W03,8,25.84,5
CLI-1041,2026-W04,8,21.73,6
CLI-1041,2026-W05,12,19.27,11
CLI-1041,2026-W06,10,15.23,10
CLI-1041,2026-W07,9,29.18,7
CLI-1041,2026-W08,0,5.23,0
CLI-1041,2026-W09,1,3.84,0
CLI-1041,2026-W10,1,4.93,0
CLI-1042,2026-W01,5,33.84,3
CLI-1042,2026-W02,6,24.17,3
CLI-1042,2026-W03,6,10.62,5
CLI-1042,2026-W04,6,14.76,4
CLI-1042,2026-W05,10,18.97,9
CLI-1042,2026-W06,6,16.68,6
CLI-1042,2026-W07,8,18.42,6
CLI-1042,2026-W08,9,23.51,7
CLI-1042,2026-W09,6,26.25,5
CLI-1042,2026-W10,8,22.11,8
CLI-1043,2026-W01,5,21.64,4
CLI-1043,2026-W02,8,28.67,5
CLI-1043,2026-W03,6,33.39,5
CLI-1043,2026-W04,9,14.4,6
CLI-1043,2026-W05,6,29.1,4
CLI-1043,2026-W06,10,22.09,6
CLI-1043,2026-W07,8,16.18,6
CLI-1043,2026-W08,10,17.06,7
CLI-1043,2026-W09,9,28.76,6
CLI-1043,2026-W10,8,26.84,8
CLI-1044,2026-W01,11,23.34,9
CLI-1044,2026-W02,7,21.67,5
CLI-1044,2026-W03,6,18.17,5
CLI-1044,2026-W04,8,21.18,5
CLI-1044,2026-W05,8,14.55,6
CLI-1044,2026-W06,7,27.15,4
CLI-1044,2026-W07,5,22.08,5
CLI-1044,2026-W08,0,3.78,0
CLI-1044,2026-W09,2,4.58,0
CLI-1044,2026-W10,1,3.84,0
CLI-1045,2026-W01,9,16.62,7
CLI-1045,2026-W02,7,18.34,4
CLI-1045,2026-W03,5,25.32,5
CLI-1045,2026-W04,9,23.99,7
CLI-1045,2026-W05,6,23.65,5
CLI-1045,2026-W06,4,28.62,2
CLI-1045,2026-W07,5,16.4,3
CLI-1045,2026-W08,8,23.02,8
CLI-1045,2026-W09,7,16.45,4
CLI-1045,2026-W10,10,13.57,6
CLI-1046,2026-W01,5,21.47,5
CLI-1046,2026-W02,5,28.11,3
CLI-1046,2026-W03,5,29.79,5
CLI-1046,2026-W04,10,28.18,10
CLI-1046,2026-W05,11,22.41,7
CLI-1046,2026-W06,5,21.48,4
CLI-1046,2026-W07,6,18.45,6
CLI-1046,2026-W08,8,20.44,7
CLI-1046,2026-W09,6,20.77,4
CLI-1046,2026-W10,9,26.78,9
CLI-1047,2026-W01,4,20.48,2
CLI-1047,2026-W02,7,16.09,5
CLI-1047,2026-W03,7,22.74,5
CLI-1047,2026-W04,9,22.39,7
CLI-1047,2026-W05,6,32.06,4
CLI-1047,2026-W06,9,24.76,5
CLI-1047,2026-W07,10,23.22,6
CLI-1047,2026-W08,2,6.23,0
CLI-1047,2026-W09,1,3.78,0
CLI-1047,2026-W10,3,8.2,0
CLI-1048,2026-W01,9,24.58,9
CLI-1048,2026-W02,9,26.93,8
CLI-1048,2026-W03,10,20.82,8
CLI-1048,2026-W04,10,23.71,7
CLI-1048,2026-W05,9,28.91,8
CLI-1048,2026-W06,9,26.58,7
CLI-1048,2026-W07,7,29.49,6
CLI-1048,2026-W08,9,22.63,9
CLI-1048,2026-W09,10,34.94,9
CLI-1048,2026-W10,5,17.98,3
CLI-1049,2026-W01,13,24.13,12
CLI-1049,2026-W02,8,21.42,6
CLI-1049,2026-W03,10,35.06,10
CLI-1049,2026-W04,6,21.52,5
CLI-1049,2026-W05,7,25.66,6
CLI-1049,2026-W06,10,30.1,10
CLI-1049,2026-W07,9,34.6,9
CLI-1049,2026-W08,6,17.83,3
CLI-1049,2026-W09,10,22.61,8
CLI-1049,2026-W10,5,20.42,4
CLI-1050,2026-W01,8,18.77,7
CLI-1050,2026-W02,5,20.96,4
CLI-1050,2026-W03,5,25.18,4
CLI-1050,2026-W04,4,22.45,2
CLI-1050,2026-W05,9,21.55,7
CLI-1050,2026-W06,10,15.15,10
CLI-1050,2026-W07,6,20.35,3
CLI-1050,2026-W08,9,23.09,7
CLI-1050,2026-W09,12,17.97,12
CLI-1050,2026-W10,5,30.95,3
CLI-1051,2026-W01,5,25.42,3
CLI-1051,2026-W02,6,11.65,4
CLI-1051,2026-W03,7,26.5,5
CLI-1051,2026-W04,5,24.88,5
CLI-1051,2026-W05,9,15.64,5
CLI-1051,2026-W06,7,29.89,4
CLI-1051,2026-W07,9,20.69,6
CLI-1051,2026-W08,8,18.57,5
CLI-1051,2026-W09,10,27.57,7
CLI-1051,2026-W10,8,23.15,6
CLI-1052,2026-W01,6,15.24,4
CLI-1052,2026-W02,7,21.56,5
CLI-1052,2026-W03,10,26.61,9
CLI-1052,2026-W04,8,27.95,7
CLI-1052,2026-W05,6,27.39,6
CLI-1052,2026-W06,6,28.2,5
CLI-1052,2026-W07,7,12.01,6
CLI-1052,2026-W08,9,26.05,8
CLI-1052,2026-W09,7,20.14,6
CLI-1052,2026-W10,7,12.37,5
CLI-1053,2026-W01,3,28.51,2
CLI-1053,2026-W02,6,31.28,5
CLI-1053,2026-W03,10,29.84,9
CLI-1053,2026-W04,6,13.96,6
CLI-1053,2026-W05,5,19.77,3
CLI-1053,2026-W06,3,19.62,2
CLI-1053,2026-W07,7,15.53,7
CLI-1053,2026-W08,5,20.9,5
CLI-1053,2026-W09,8,17.55,4
CLI-1053,2026-W10,8,22.68,5
CLI-1054,2026-W01,8,18.74,5
CLI-1054,2026-W02,5,30.48,4
CLI-1054,2026-W03,9,27.03,6
CLI-1054,2026-W04,7,21.18,7
CLI-1054,2026-W05,8,12.83,7
CLI-1054,2026-W06,5,18.01,5
CLI-1054,2026-W07,7,17.6,5
CLI-1054,2026-W08,8,22.41,8
CLI-1054,2026-W09,10,34.37,10
CLI-1054,2026-W10,5,22.74,3
CLI-1055,2026-W01,8,21.93,5
CLI-1055,2026-W02,5,17.41,4
CLI-1055,2026-W03,8,17.27,6
CLI-1055,2026-W04,8,20.77,7
CLI-1055,2026-W05,8,17.23,5
CLI-1055,2026-W06,8,17.6,7
CLI-1055,2026-W07,8,28.7,7
CLI-1055,2026-W08,8,23.61,7
CLI-1055,2026-W09,9,14.98,7
CLI-1055,2026-W10,11,16.72,8
CLI-1056,2026-W01,9,25.73,6
CLI-1056,2026-W02,6,27.04,6
CLI-1056,2026-W03,8,31.45,7
CLI-1056,2026-W04,8,21.46,5
CLI-1056,2026-W05,6,13.28,5
CLI-1056,2026-W06,7,20.62,5
CLI-1056,2026-W07,8,14.88,7
CLI-1056,2026-W08,7,24.88,5
CLI-1056,2026-W09,9,12.7,5
CLI-1056,2026-W10,9,20.77,5
CLI-1057,2026-W01,7,10.18,6
CLI-1057,2026-W02,10,22.88,8
CLI-1057,2026-W03,4,23.88,4
CLI-1057,2026-W04,8,28.11,5
CLI-1057,2026-W05,7,22.06,7
CLI-1057,2026-W06,6,24.99,4
CLI-1057,2026-W07,6,17.54,3
CLI-1057,2026-W08,2,4.76,0
CLI-1057,2026-W09,3,8.72,0
CLI-1057,2026-W10,1,2.38,0
CLI-1058,2026-W01,8,19.59,6
CLI-1058,2026-W02,10,18.06,8
CLI-1058,2026-W03,9,22.57,6
CLI-1058,2026-W04,6,23.2,6
CLI-1058,2026-W05,9,22.43,9
CLI-1058,2026-W06,8,17.64,6
CLI-1058,2026-W07,10,27.22,10
CLI-1058,2026-W08,1,3.44,0
CLI-1058,2026-W09,1,2.66,0
CLI-1058,2026-W10,2,5.59,0
CLI-1059,2026-W01,11,22.32,9
CLI-1059,2026-W02,10,18.19,9
CLI-1059,2026-W03,5,20.83,4
CLI-1059,2026-W04,8,19.45,5
CLI-1059,2026-W05,9,20.95,8
CLI-1059,2026-W06,3,24.76,2
CLI-1059,2026-W07,6,20.19,4
CLI-1059,2026-W08,11,30.86,8
CLI-1059,2026-W09,6,24.89,3
CLI-1059,2026-W10,6,20.57,5
CLI-1060,2026-W01,6,13.38,5
CLI-1060,2026-W02,8,23.44,6
CLI-1060,2026-W03,6,27.44,4
CLI-1060,2026-W04,7,18.81,4
CLI-1060,2026-W05,9,14.29,8
CLI-1060,2026-W06,9,19.99,8
CLI-1060,2026-W07,9,28.44,6
CLI-1060,2026-W08,9,17.94,9
CLI-1060,2026-W09,5,14.83,3
CLI-1060,2026-W10,10,21.33,10
CLI-1061,2026-W01,6,21.34,4
CLI-1061,2026-W02,10,25.89,10
CLI-1061,2026-W03,8,25.19,5
CLI-1061,2026-W04,8,23.51,5
CLI-1061,2026-W05,8,22.0,5
CLI-1061,2026-W06,9,23.81,8
CLI-1061,2026-W07,6,24.64,4
CLI-1061,2026-W08,8,25.06,8
CLI-1061,2026-W09,7,26.06,5
CLI-1061,2026-W10,7,25.62,6
CLI-1062,2026-W01,7,20.06,5
CLI-1062,2026-W02,9,20.34,6
CLI-1062,2026-W03,12,24.83,9
CLI-1062,2026-W04,8,26.1,5
CLI-1062,2026-W05,7,26.62,4
CLI-1062,2026-W06,9,28.27,5
CLI-1062,2026-W07,7,15.89,5
CLI-1062,2026-W08,6,20.59,6
CLI-1062,2026-W09,11,32.98,7
CLI-1062,2026-W10,8,22.05,8
CLI-1063,2026-W01,7,26.12,7
CLI-1063,2026-W02,12,30.93,12
CLI-1063,2026-W03,10,27.62,7
CLI-1063,2026-W04,9,21.76,8
CLI-1063,2026-W05,6,21.9,5
CLI-1063,2026-W06,8,14.73,8
CLI-1063,2026-W07,7,17.87,4
CLI-1063,2026-W08,10,19.25,10
CLI-1063,2026-W09,8,18.5,6
CLI-1063,2026-W10,11,13.5,7
CLI-1064,2026-W01,8,15.61,7
CLI-1064,2026-W02,6,23.03,6
CLI-1064,2026-W03,8,23.15,6
CLI-1064,2026-W04,8,18.79,6
CLI-1064,2026-W05,7,22.16,6
CLI-1064,2026-W06,8,21.67,5
CLI-1064,2026-W07,9,22.47,5
CLI-1064,2026-W08,8,20.09,7
CLI-1064,2026-W09,5,22.77,5
CLI-1064,2026-W10,10,24.22,7
CLI-1065,2026-W01,6,26.07,6
CLI-1065,2026-W02,7,25.57,7
CLI-1065,2026-W03,7,23.77,7
CLI-1065,2026-W04,6,19.53,4
CLI-1065,2026-W05,4,24.56,2
CLI-1065,2026-W06,8,24.13,7
CLI-1065,2026-W07,8,18.19,7
CLI-1065,2026-W08,9,26.96,9
CLI-1065,2026-W09,6,24.66,5
CLI-1065,2026-W10,9,19.65,7
CLI-1066,2026-W01,7,24.67,4
CLI-1066,2026-W02,4,16.56,2
CLI-1066,2026-W03,6,13.02,4
CLI-1066,2026-W04,10,12.06,7
CLI-1066,2026-W05,8,26.06,5
CLI-1066,2026-W06,7,18.66,6
CLI-1066,2026-W07,8,22.01,8
CLI-1066,2026-W08,10,8.86,7
CLI-1066,2026-W09,6,24.81,4
CLI-1066,2026-W10,8,25.76,7
CLI-1067,2026-W01,8,21.33,7
CLI-1067,2026-W02,7,33.63,7
CLI-1067,2026-W03,11,24.48,9
CLI-1067,2026-W04,8,24.69,6
CLI-1067,2026-W05,9,24.09,6
CLI-1067,2026-W06,6,30.92,6
CLI-1067,2026-W07,8,32.07,5
CLI-1067,2026-W08,8,20.77,8
CLI-1067,2026-W09,10,23.51,10
CLI-1067,2026-W10,8,16.0,5
CLI-1068,2026-W01,9,19.53,5
CLI-1068,2026-W02,7,19.55,6
CLI-1068,2026-W03,8,14.32,7
CLI-1068,2026-W04,7,26.9,5
CLI-1068,2026-W05,5,22.86,3
CLI-1068,2026-W06,6,19.98,4
CLI-1068,2026-W07,11,13.75,10
CLI-1068,2026-W08,9,19.61,9
CLI-1068,2026-W09,6,16.44,4
CLI-1068,2026-W10,9,21.04,5
CLI-1069,2026-W01,7,22.55,7
CLI-1069,2026-W02,7,12.0,5
CLI-1069,2026-W03,7,26.48,6
CLI-1069,2026-W04,4,16.55,2
CLI-1069,2026-W05,7,18.37,5
CLI-1069,2026-W06,7,16.53,6
CLI-1069,2026-W07,7,21.76,7
CLI-1069,2026-W08,9,28.22,9
CLI-1069,2026-W09,7,31.44,4
CLI-1069,2026-W10,7,26.14,4
CLI-1070,2026-W01,11,22.7,7
CLI-1070,2026-W02,5,22.45,5
CLI-1070,2026-W03,6,20.63,6
CLI-1070,2026-W04,11,15.89,8
CLI-1070,2026-W05,8,17.61,6
CLI-1070,2026-W06,7,25.72,6
CLI-1070,2026-W07,8,20.87,7
CLI-1070,2026-W08,6,23.58,5
CLI-1070,2026-W09,11,17.49,11
CLI-1070,2026-W10,11,28.0,10
CLI-1071,2026-W01,10,23.54,10
CLI-1071,2026-W02,10,16.96,8
CLI-1071,2026-W03,6,25.83,6
CLI-1071,2026-W04,8,21.26,6
CLI-1071,2026-W05,2,19.82,1
CLI-1071,2026-W06,5,24.47,4
CLI-1071,2026-W07,7,18.86,6
CLI-1071,2026-W08,13,27.19,12
CLI-1071,2026-W09,10,33.01,6
CLI-1071,2026-W10,9,18.15,6
CLI-1072,2026-W01,6,26.82,4
CLI-1072,2026-W02,3,21.61,3
CLI-1072,2026-W03,3,22.49,2
CLI-1072,2026-W04,9,23.4,8
CLI-1072,2026-W05,9,31.82,9
CLI-1072,2026-W06,7,36.04,7
CLI-1072,2026-W07,8,26.75,6
CLI-1072,2026-W08,6,30.1,3
CLI-1072,2026-W09,10,29.36,8
CLI-1072,2026-W10,8,15.72,8
CLI-1073,2026-W01,8,13.51,5
CLI-1073,2026-W02,7,22.96,6
CLI-1073,2026-W03,12,23.59,12
CLI-1073,2026-W04,8,21.68,8
CLI-1073,2026-W05,5,22.43,3
CLI-1073,2026-W06,8,17.16,7
CLI-1073,2026-W07,5,19.59,3
CLI-1073,2026-W08,8,19.71,6
CLI-1073,2026-W09,5,23.45,5
CLI-1073,2026-W10,9,22.61,9
CLI-1074,2026-W01,6,24.97,4
CLI-1074,2026-W02,7,16.05,6
CLI-1074,2026-W03,10,23.77,10
CLI-1074,2026-W04,7,14.14,5
CLI-1074,2026-W05,6,32.09,6
CLI-1074,2026-W06,4,20.74,3
CLI-1074,2026-W07,7,23.6,5
CLI-1074,2026-W08,5,22.87,3
CLI-1074,2026-W09,4,22.49,2
CLI-1074,2026-W10,6,17.67,6
CLI-1075,2026-W01,9,20.82,8
CLI-1075,2026-W02,8,24.53,7
CLI-1075,2026-W03,10,15.96,6
CLI-1075,2026-W04,9,22.08,5
CLI-1075,2026-W05,7,16.25,7
CLI-1075,2026-W06,9,17.39,7
CLI-1075,2026-W07,9,31.64,7
CLI-1075,2026-W08,9,28.96,7
CLI-1075,2026-W09,6,25.81,3
CLI-1075,2026-W10,5,20.83,4
CLI-1076,2026-W01,11,18.96,12
CLI-1076,2026-W02,10,27.08,7
CLI-1076,2026-W03,10,15.66,7
CLI-1076,2026-W04,9,21.22,8
CLI-1076,2026-W05,10,13.72,7
CLI-1076,2026-W06,8,23.13,5
CLI-1076,2026-W07,4,17.57,2
CLI-1076,2026-W08,1,4.68,0
CLI-1076,2026-W09,1,3.88,0
CLI-1076,2026-W10,1,4.13,0
CLI-1077,2026-W01,10,21.91,9
CLI-1077,2026-W02,8,26.7,7
CLI-1077,2026-W03,6,23.14,6
CLI-1077,2026-W04,8,19.27,7
CLI-1077,2026-W05,9,24.39,6
CLI-1077,2026-W06,7,21.34,6
CLI-1077,2026-W07,9,25.94,5
CLI-1077,2026-W08,2,8.01,0
CLI-1077,2026-W09,1,2.41,0
CLI-1077,2026-W10,0,5.44,0
CLI-1078,2026-W01,7,22.82,6
CLI-1078,2026-W02,10,21.97,9
CLI-1078,2026-W03,8,17.66,8
CLI-1078,2026-W04,8,24.93,7
CLI-1078,2026-W05,6,17.39,5
CLI-1078,2026-W06,13,21.54,9
CLI-1078,2026-W07,6,25.53,6
CLI-1078,2026-W08,7,16.57,5
CLI-1078,2026-W09,8,17.73,7
CLI-1078,2026-W10,11,24.47,11
CLI-1079,2026-W01,7,22.55,4
CLI-1079,2026-W02,9,22.93,9
CLI-1079,2026-W03,12,27.68,11
CLI-1079,2026-W04,8,17.32,5
CLI-1079,2026-W05,7,24.39,5
CLI-1079,2026-W06,6,28.47,6
CLI-1079,2026-W07,6,18.81,6
CLI-1079,2026-W08,1,4.76,0
CLI-1079,2026-W09,0,1.22,0
CLI-1079,2026-W10,1,3.74,0
CLI-1080,2026-W01,5,18.23,4
CLI-1080,2026-W02,11,18.71,9
CLI-1080,2026-W03,7,19.77,5
CLI-1080,2026-W04,5,18.29,4
CLI-1080,2026-W05,5,26.78,3
CLI-1080,2026-W06,8,34.41,5
CLI-1080,2026-W07,6,17.71,5
CLI-1080,2026-W08,11,27.29,9
CLI-1080,2026-W09,8,16.43,4
CLI-1080,2026-W10,11,21.64,11
CLI-1081,2026-W01,7,27.71,4
CLI-1081,2026-W02,7,16.17,7
CLI-1081,2026-W03,8,18.09,5
CLI-1081,2026-W04,1,17.59,0
CLI-1081,2026-W05,6,16.22,6
CLI-1081,2026-W06,9,18.11,9
CLI-1081,2026-W07,8,15.83,7
CLI-1081,2026-W08,9,15.62,7
CLI-1081,2026-W09,3,28.19,2
CLI-1081,2026-W10,6,30.78,4
CLI-1082,2026-W01,9,25.95,5
CLI-1082,2026-W02,10,22.56,6
CLI-1082,2026-W03,8,28.41,5
CLI-1082,2026-W04,8,18.36,5
CLI-1082,2026-W05,9,11.43,5
CLI-1082,2026-W06,10,28.7,6
CLI-1082,2026-W07,10,27.8,8
CLI-1082,2026-W08,7,21.47,5
CLI-1082,2026-W09,5,30.74,3
CLI-1082,2026-W10,7,23.7,4
CLI-1083,2026-W01,8,15.3,4
CLI-1083,2026-W02,4,22.03,4
CLI-1083,2026-W03,7,21.55,6
CLI-1083,2026-W04,10,23.12,10
CLI-1083,2026-W05,9,24.23,9
CLI-1083,2026-W06,7,16.99,6
CLI-1083,2026-W07,8,22.42,7
CLI-1083,2026-W08,1,3.97,0
CLI-1083,2026-W09,1,3.04,0
CLI-1083,2026-W10,1,6.76,0
CLI-1084,2026-W01,10,15.93,7
CLI-1084,2026-W02,9,12.77,6
CLI-1084,2026-W03,9,18.52,6
CLI-1084,2026-W04,8,12.35,8
CLI-1084,2026-W05,5,24.34,4
CLI-1084,2026-W06,6,17.8,5
CLI-1084,2026-W07,10,33.05,9
CLI-1084,2026-W08,2,4.06,0
CLI-1084,2026-W09,0,1.2,0
CLI-1084,2026-W10,2,6.58,0
CLI-1085,2026-W01,11,26.56,10
CLI-1085,2026-W02,7,17.28,4
CLI-1085,2026-W03,10,19.33,6
CLI-1085,2026-W04,8,15.15,7
CLI-1085,2026-W05,9,24.44,9
CLI-1085,2026-W06,5,27.16,4
CLI-1085,2026-W07,9,25.7,8
CLI-1085,2026-W08,7,22.89,7
CLI-1085,2026-W09,8,21.26,4
CLI-1085,2026-W10,8,28.28,8
CLI-1086,2026-W01,10,16.09,7
CLI-1086,2026-W02,9,27.96,6
CLI-1086,2026-W03,7,24.54,6
CLI-1086,2026-W04,8,17.75,6
CLI-1086,2026-W05,7,25.75,7
CLI-1086,2026-W06,7,26.88,5
CLI-1086,2026-W07,10,27.72,10
CLI-1086,2026-W08,11,21.55,6
CLI-1086,2026-W09,8,23.6,6
CLI-1086,2026-W10,7,24.71,7
CLI-1087,2026-W01,4,23.02,3
CLI-1087,2026-W02,5,17.19,3
CLI-1087,2026-W03,9,21.0,5
CLI-1087,2026-W04,9,20.9,9
CLI-1087,2026-W05,10,20.8,7
CLI-1087,2026-W06,4,23.13,3
CLI-1087,2026-W07,3,14.74,3
CLI-1087,2026-W08,1,3.83,0
CLI-1087,2026-W09,1,4.98,0
CLI-1087,2026-W10,0,3.89,0
CLI-1088,2026-W01,6,10.85,6
CLI-1088,2026-W02,7,16.38,7
CLI-1088,2026-W03,6,25.55,4
CLI-1088,2026-W04,7,16.24,6
CLI-1088,2026-W05,8,27.75,4
CLI-1088,2026-W06,9,9.73,8
CLI-1088,2026-W07,5,22.24,3
CLI-1088,2026-W08,7,20.36,6
CLI-1088,2026-W09,6,14.97,4
CLI-1088,2026-W10,12,22.14,9
CLI-1089,2026-W01,9,22.03,6
CLI-1089,2026-W02,8,21.69,7
CLI-1089,2026-W03,5,14.43,3
CLI-1089,2026-W04,8,22.94,7
CLI-1089,2026-W05,9,25.68,7
CLI-1089,2026-W06,6,27.66,4
CLI-1089,2026-W07,9,25.45,7
CLI-1089,2026-W08,12,32.22,9
CLI-1089,2026-W09,9,24.83,5
CLI-1089,2026-W10,10,19.08,7
CLI-1090,2026-W01,6,25.37,4
CLI-1090,2026-W02,6,24.96,5
CLI-1090,2026-W03,8,17.72,8
CLI-1090,2026-W04,8,28.53,7
CLI-1090,2026-W05,8,22.43,6
CLI-1090,2026-W06,8,24.3,8
CLI-1090,2026-W07,7,23.75,6
CLI-1090,2026-W08,1,3.66,0
CLI-1090,2026-W09,1,4.82,0
CLI-1090,2026-W10,0,1.48,0
CLI-1091,2026-W01,9,23.89,7
CLI-1091,2026-W02,7,16.82,6
CLI-1091,2026-W03,6,14.67,4
CLI-1091,2026-W04,8,17.69,4
CLI-1091,2026-W05,7,21.36,4
CLI-1091,2026-W06,10,26.64,8
CLI-1091,2026-W07,7,28.33,6
CLI-1091,2026-W08,3,31.39,3
CLI-1091,2026-W09,9,22.51,7
CLI-1091,2026-W10,6,19.81,6
CLI-1092,2026-W01,9,25.16,7
CLI-1092,2026-W02,9,18.36,7
CLI-1092,2026-W03,6,22.98,6
CLI-1092,2026-W04,9,22.02,7
CLI-1092,2026-W05,10,22.17,7
CLI-1092,2026-W06,7,25.35,4
CLI-1092,2026-W07,10,15.25,10
CLI-1092,2026-W08,5,20.43,4
CLI-1092,2026-W09,14,20.69,15
CLI-1092,2026-W10,7,25.09,6
CLI-1093,2026-W01,9,22.85,9
CLI-1093,2026-W02,10,16.03,10
CLI-1093,2026-W03,6,27.81,5
CLI-1093,2026-W04,8,15.69,6
CLI-1093,2026-W05,5,17.95,4
CLI-1093,2026-W06,8,24.34,8
CLI-1093,2026-W07,7,23.92,4
CLI-1093,2026-W08,7,28.12,5
CLI-1093,2026-W09,13,20.04,9
CLI-1093,2026-W10,8,23.99,5
CLI-1094,2026-W01,8,25.27,7
CLI-1094,2026-W02,8,19.64,6
CLI-1094,2026-W03,10,23.01,7
CLI-1094,2026-W04,7,34.22,4
CLI-1094,2026-W05,7,23.27,4
CLI-1094,2026-W06,8,21.35,6
CLI-1094,2026-W07,8,17.78,7
CLI-1094,2026-W08,0,1.14,0
CLI-1094,2026-W09,0,4.69,0
CLI-1094,2026-W10,0,1.11,0
CLI-1095,2026-W01,5,30.7,4
CLI-1095,2026-W02,4,17.22,3
CLI-1095,2026-W03,5,20.63,3
CLI-1095,2026-W04,7,19.6,4
CLI-1095,2026-W05,11,16.0,10
CLI-1095,2026-W06,7,23.69,7
CLI-1095,2026-W07,6,24.43,6
CLI-1095,2026-W08,0,3.38,0
CLI-1095,2026-W09,1,2.21,0
CLI-1095,2026-W10,2,8.36,0
CLI-1096,2026-W01,7,17.51,5
CLI-1096,2026-W02,11,31.45,9
CLI-1096,2026-W03,7,20.91,4
CLI-1096,2026-W04,7,13.63,6
CLI-1096,2026-W05,7,30.57,4
CLI-1096,2026-W06,7,16.8,7
CLI-1096,2026-W07,8,18.66,6
CLI-1096,2026-W08,7,15.66,4
CLI-1096,2026-W09,5,25.69,4
CLI-1096,2026-W10,8,18.12,8
CLI-1097,2026-W01,8,18.96,4
CLI-1097,2026-W02,6,27.82,5
CLI-1097,2026-W03,9,21.89,6
CLI-1097,2026-W04,8,21.96,7
CLI-1097,2026-W05,8,18.0,6
CLI-1097,2026-W06,9,23.77,6
CLI-1097,2026-W07,7,19.56,4
CLI-1097,2026-W08,9,21.25,6
CLI-1097,2026-W09,6,20.08,6
CLI-1097,2026-W10,9,13.95,6
CLI-1098,2026-W01,7,27.35,7
CLI-1098,2026-W02,7,23.36,7
CLI-1098,2026-W03,10,26.46,8
CLI-1098,2026-W04,7,21.35,7
CLI-1098,2026-W05,9,26.7,8
CLI-1098,2026-W06,7,21.73,7
CLI-1098,2026-W07,8,28.83,8
CLI-1098,2026-W08,10,25.47,7
CLI-1098,2026-W09,5,20.63,3
CLI-1098,2026-W10,7,29.09,5
CLI-1099,2026-W01,7,28.27,6
CLI-1099,2026-W02,6,19.55,6
CLI-1099,2026-W03,8,29.84,6
CLI-1099,2026-W04,7,9.19,4
CLI-1099,2026-W05,4,23.49,2
CLI-1099,2026-W06,5,17.67,4
CLI-1099,2026-W07,8,9.75,5
CLI-1099,2026-W08,0,1.1,0
CLI-1099,2026-W09,1,5.09,0
CLI-1099,2026-W10,0,1.62,0
CLI-1100,2026-W01,10,20.18,10
CLI-1100,2026-W02,6,19.93,5
CLI-1100,2026-W03,5,15.56,4
CLI-1100,2026-W04,4,15.35,2
CLI-1100,2026-W05,11,18.55,7
CLI-1100,2026-W06,2,19.06,1
CLI-1100,2026-W07,4,22.3,2
CLI-1100,2026-W08,7,22.28,4
CLI-1100,2026-W09,7,20.14,5
CLI-1100,2026-W10,5,21.63,5
